Victory,Remaining HP,Reward,Times Healed Ally,Times Coordinated Stuns,Times Coordinated Blinds
1,200,42.4375,1,0,0
1,200,42.9375,2,0,1
1,200,42.75,1,1,0
1,200,40.375,1,1,1
1,200,45.875,2,0,0
1,200,42.875,1,0,0
1,200,42.6875,1,1,0
1,184,43.4375,2,0,1
1,200,37.5,1,0,0
1,200,37.5,2,0,0
1,200,45.5,1,1,0
1,200,46.125,2,0,0
1,200,44.9375,2,1,0
1,184,45.375,2,0,0
1,200,44.875,2,0,0
1,137,37,1,0,0
1,200,42.4375,3,0,0
1,29,39.0625,3,0,0
1,200,49.125,1,1,0
1,200,44.75,1,0,0
1,200,44.375,2,0,0
1,200,48.8125,2,0,0
1,200,39.6875,1,1,0
1,200,42,1,0,1
1,144,43.0625,1,0,0
1,200,45,1,0,0
1,200,44.9375,1,0,0
1,200,43.375,1,0,0
1,200,44.125,1,0,0
1,200,40.6875,1,0,0
1,200,38.3125,1,2,0
1,200,47.1875,2,0,0
1,134,33.375,1,0,0
1,170,48.125,1,0,0
1,200,39.75,1,0,0
1,200,44.875,1,1,1
1,169,35.5625,1,0,0
1,200,41.3125,1,0,0
1,200,47.1875,1,0,0
1,200,44.3125,2,0,0
1,154,34.625,1,0,0
1,200,42.1875,2,0,0
1,169,35.5625,1,1,0
1,200,42.8125,1,0,0
1,200,43.1875,1,0,0
1,200,42.0625,2,0,0
1,200,40.5,2,0,0
1,192,46.1875,2,1,0
1,200,40.625,1,0,0
1,89,30.5625,1,0,0
1,146,34.125,1,1,0
1,170,42.9375,1,0,0
1,121,36,1,0,0
1,200,40.4375,1,0,0
1,200,42.4375,2,0,0
1,200,42.125,1,0,0
1,161,44.625,4,0,0
1,200,40.0625,1,0,0
